time	FP1	FPZ	FP2	F7	F3	FZ	F4	F8	FT7	FC3	FCZ	FC4	FT8	T7	C3	CZ	C4	T8	TP7	CP3	CPZ	CP4	TP8	P7	P3	PZ	P4	P8	PO3	POZ	PO4	O1	OZ	O2
-200	-0.08406368621821385	-0.12644888428710865	-0.3000940672927198	-0.632119832827116	0.5701653346925205	0.8870297647969031	0.7092160564636435	0.338231979946675	-0.7941833118414681	0.8023523668058895	1.4146798813388601	1.4374991619056365	0.5222713338063611	-0.3201942733786752	1.3499847616444116	1.721697922174432	1.8223794652704552	1.0438318226209256	-0.4660643327390111	1.1292014093499683	1.7812251999706121	1.9727705667279123	0.8302702286738802	-0.32723167456024826	0.8361841419089185	1.7307021574193375	1.6040370423826908	0.6738319379960035	0.6007421001525836	1.0033808921276566	0.9995837186371824	0.006553910656117609	0.4588899004794454	0.7543500046758022
-196	0.0029094470591402343	-0.02198124671393094	-0.13380670513702406	-0.5216419683637668	0.7255728822508988	1.0067172025058908	0.836591360840996	0.4177084256593311	-0.6660213453643562	0.977114794171511	1.5628883799194426	1.6214084584307513	0.6122154578010758	-0.2049397224974085	1.4763756953157836	1.893789882646924	2.0773980565073935	1.0797022553840603	-0.41833668841599986	1.2345787255588307	1.9099365424572317	2.2129943314946354	0.8679609276792147	-0.2559508972858387	0.9513246989073402	1.8217099859020283	1.7524750188450793	0.7555413227079201	0.7118372303156683	1.0313614580817927	1.1126435967010377	0.17175289945154323	0.589017866554865	0.891106007233511
-192	-0.03856076662937568	-0.07520661484088709	-0.11449313879908646	-0.4284518946320691	0.7639845590376161	0.9794037317343967	0.8676892497090145	0.4516176569980502	-0.5406582937895406	1.0719233724233534	1.578559156247065	1.721344824259674	0.6414087994593949	-0.1281265166147212	1.4677964411870534	1.940095658172408	2.2653393688228043	1.023479101458017	-0.3413312724555584	1.28610372218625	1.9521049211807229	2.3436653554872326	0.8385109880257855	-0.15673945804600523	1.0001343463442272	1.8549183560269253	1.8479672623707692	0.7573558072995914	0.7683313469561764	1.0886410447291677	1.2494240967676875	0.3283643416220553	0.7341452222408523	1.0987601252471375
-188	-0.20736016280749772	-0.26999521187325926	-0.21845962052025797	-0.35268914610508995	0.7054631096194811	0.8368327596517268	0.8393881299760856	0.47270434975486997	-0.4159972955214394	1.0950640412339474	1.4763532839694047	1.754797931055401	0.6155118330674114	-0.061343666011189256	1.366152283080338	1.8719485950891528	2.3746693074353225	0.9518139338304213	-0.20581702836048127	1.3074356284510564	1.9347760628489246	2.377781146721899	0.8102126101065094	-0.026326036014251188	1.0054095958121096	1.8564044190267135	1.9071365546713321	0.7376236896965171	0.7979494909167372	1.1923624247010611	1.394778844172919	0.4753888535418087	0.8910652972612322	1.3283138241609784
-184	-0.43105253468402055	-0.5133385049257161	-0.36196526793645206	-0.27985504198943306	0.614514289734969	0.6631366593784447	0.8147512653761173	0.520360051271819	-0.29094767497038376	1.0733311149201044	1.3147380318826318	1.7574772790405797	0.5702256545928809	0.018476962996563043	1.233812567456822	1.739032025714957	2.415642016987638	0.9417119002408142	-0.02684175961393273	1.3235813345870504	1.9015958261162904	2.360409253836682	0.8435425737064414	0.11298727960670231	0.9959132646211808	1.8580636931237815	1.9602253387551305	0.7660269121856884	0.834357617179033	1.3305047716881007	1.5341372451195958	0.6058330520592857	1.0458050939858776	1.5229934415512345
-180	-0.5927533492381524	-0.6729387027916547	-0.4428642380977261	-0.18739964020622082	0.57239246223893	0.5586016760074215	0.8491488077659259	0.6146281942108472	-0.1673819418495875	1.0436614725465876	1.1729980677553224	1.7615770057071698	0.5471745119585135	0.11372762889758824	1.1290044756041275	1.608372565023417	2.4085638462291414	1.020000335979129	0.14183077180339548	1.34842931883828	1.8915033292698233	2.3383676946729715	0.950019476399344	0.22166059855287146	0.9910721753847462	1.8770441961581357	2.0255091139198944	0.8733810164335357	0.8937581158960961	1.4594936334000936	1.6493856865247885	0.7001362425293535	1.1664316624755753	1.6297781426289801
-176	-0.5844991192365618	-0.6390665753442146	-0.3885991861545778	-0.056109446890550474	0.6421495063781485	0.5974974617177823	0.963164863538854	0.7414662819261953	-0.04820021974791979	1.0437253687256256	1.1213366957010016	1.779474730767268	0.5670270905483746	0.206399976686074	1.089132306210166	1.538143511703414	2.3695180356282597	1.1437638969154353	0.24067392884525285	1.3830509150872337	1.9231871317945046	2.3329274595487672	1.0808236571680332	0.26470065050051833	0.996934828625407	1.9073129844194219	2.093209261377752	1.0258471939889644	0.9659505462100435	1.5228617152866135	1.717460389569469	0.7321743350616853	1.211991783896802	1.6118816096617745
-172	-0.36046710519380515	-0.3789996495214809	-0.18702045035827836	0.11835770279088957	0.8410789945348048	0.7984644750462964	1.1353518934195228	0.8585693218488919	0.06524013711431814	1.101346370777412	1.1960761516890603	1.8010367109603267	0.6172629579218465	0.27246877482287046	1.1258804769700472	1.5573226174136583	2.3025665225068908	1.2252174584926219	0.24353437064196312	1.4231471979449846	1.991287941673531	2.3306434095667408	1.1534614533866179	0.23396809340056696	1.0130799983195993	1.9267430256835372	2.1300711577995775	1.141794201829161	1.0236402724170826	1.4815069399622522	1.7173709826025316	0.6844059211617506	1.1547386617116404	1.46212410557668
-168	0.03601486971822189	0.04343771178484249	0.11196625949485829	0.31852379360841765	1.131557223324123	1.1182243795772675	1.3155583110019597	0.918210086888438	0.17206729905077844	1.2232803075423124	1.3875724042191895	1.8031078531517528	0.6620186550592154	0.2998517744123196	1.227918979405601	1.6575823980443158	2.2017884198865754	1.1875970333633001	0.17740739837201278	1.4670610390816714	2.072403902543562	2.295842164918888	1.1022005053348871	0.15681737621769112	1.0419787142195374	1.9133903931946663	2.102180475649536	1.142846581434658	1.0429378721608413	1.3387764658505663	1.6445411402189654	0.5638806209632706	1.003235099166904	1.2139044969428152
-164	0.4869672643764524	0.4940065431043311	0.4213622499794823	0.5074264394346611	1.434070106700366	1.4682658873681194	1.4478684627217417	0.8921918250446429	0.26750454239064075	1.3875039780871603	1.6427620607862015	1.762414093336282	0.6652590615642483	0.29789960309156477	1.3653631175855043	1.7974455311216764	2.0589129872791614	1.01590203982401	0.10943212332514707	1.5165517291880428	2.1344218200200387	2.1940364782252386	0.9202469564092047	0.08415940382690086	1.0910179587475197	1.8587262583534319	1.999669189172817	1.0064430211406163	1.0206549141863996	1.1439936132158197	1.5213185510372746	0.4079233993721615	0.8090446570950844	0.9390884018076491
