time	FP1	FPZ	FP2	F7	F3	FZ	F4	F8	FT7	FC3	FCZ	FC4	FT8	T7	C3	CZ	C4	T8	TP7	CP3	CPZ	CP4	TP8	P7	P3	PZ	P4	P8	PO3	POZ	PO4	O1	OZ	O2
-200	0.7281042915081184	0.8250896909863068	0.6388877614103399	0.8895033575488366	1.0292545531035915	0.9949429010066874	0.42801162492454725	0.4625110614543421	0.32447218813037143	0.8412131645898555	0.8576204755111081	0.3812304725558572	0.7275157552470921	-0.008849616140135791	0.475825159540463	0.41821804537087404	0.04352945823408138	0.8329008796644004	-0.46646726013667544	-0.33426117812640854	-0.3008246712242096	-0.13148415055457008	0.7455952744732963	-0.4727529275402393	-0.3638460924975909	-0.6985432487971084	0.055461689689799046	0.6247454865894784	-0.41941937698328896	-0.6672928316434946	-0.06687959266704843	-0.28889131473082463	-0.2131015503986692	0.1863481248680706
-196	0.7967333773524553	1.08241164411013	1.0414780352046882	1.0636635991898127	1.351693388387229	1.3756605352001918	0.8185133913355519	0.6428678019505232	0.5848996624484412	0.9634647941106066	1.2167490690028941	0.6913736445137572	0.8124111870281436	0.2112958872944024	0.48144730804006236	0.664104996435021	0.3138436667147925	0.8143693188133609	-0.3165689996832993	-0.3342874935770105	-0.2715666287241502	-0.12661497262935595	0.4949797379394442	-0.3536572149407653	-0.29761633201798493	-0.7649140338658968	-0.15310762783972062	0.32126408734272527	-0.30587014478706304	-0.6649808270831392	-0.3755836775357054	-0.25456371839148334	-0.2880811385987606	-0.061195317501298446
-192	0.6331933124768105	1.1148570747838282	1.269719955099624	0.9798991059358741	1.6170151192847388	1.6575444894903344	1.0560624572793773	0.625751732200036	0.7145522218783327	1.0412849161561035	1.5225152930920536	0.8955334402362488	0.7059722524938671	0.3888210942465163	0.48186951754026286	0.9534615254171429	0.5382569418668924	0.6771190745424224	-0.14053674006742767	-0.28134053874509724	-0.08582546540287558	-0.043367609272183034	0.20663976617139998	-0.226783245229353	-0.18756325495571619	-0.5986238702919037	-0.23626947343301793	0.05968537911604779	-0.14986796639274555	-0.5114862309893526	-0.5205347524852145	-0.1532688136999475	-0.26909646323928266	-0.2128032887569662
-188	0.33151873862489445	0.9616152619878958	1.2567491499642205	0.7020493132032344	1.732611651814541	1.7745922759074637	1.103332874373471	0.45394837741681776	0.6760506016828763	1.0466058227817687	1.714612837277159	0.9766203736443475	0.4783882188639785	0.47076347351427156	0.48465809103671664	1.227765795468915	0.6767834407885395	0.4846256661100407	-0.007664184997997129	-0.19647125850187494	0.1943685854534422	0.07668767105052668	-0.04683761286831103	-0.14593698047508855	-0.08526907839704385	-0.28044202852969913	-0.2315747881049432	-0.13483941520979514	-0.03180789939479043	-0.29479378387409494	-0.5384936915153425	-0.06014849230362214	-0.2074457401760179	-0.2855047278348492
-184	0.04064160202613394	0.7262810450336873	1.0435022089361499	0.39961773056225974	1.6834472375328464	1.7241982178071573	0.997312066421238	0.23112530947982682	0.5121293651048553	1.0045109961897447	1.7745909646052818	0.9578624939576673	0.24046206413593363	0.46205758931803587	0.5279322849296113	1.4324692451550303	0.7136640530687769	0.30085992737150524	0.04560758907008979	-0.08349525907416788	0.4790031897848959	0.16981506304782068	-0.22418589833401706	-0.13984648848034897	-0.01607860248201705	0.06501463784254098	-0.2117438012975974	-0.27310368349741493	-0.008406073765095006	-0.11977223276654721	-0.5100401031014632	-0.04124368344265125	-0.16842563407813071	-0.32534956849925
-180	-0.1094587964036167	0.5193950520753418	0.7547910194413817	0.2553573244323416	1.5247342548021494	1.556412335280947	0.8176310637811695	0.06602613611240617	0.3208494178300698	0.9713604425701337	1.7219767527019871	0.8792257882808091	0.08615068324511022	0.41158768430744436	0.6521272642837127	1.5342059096702036	0.6603088362235054	0.15813840885767402	0.02832701981366353	0.06645110977800116	0.6901379210213937	0.18713407171209456	-0.3304358116390269	-0.19610062192043612	0.029768112971727278	0.3279179028338148	-0.23591388702434693	-0.3842743029429171	-0.07935038188927442	-0.048941273118670345	-0.5034656511946918	-0.1114572432803422	-0.18747717094771668	-0.36957564856680436
-176	-0.06493353827294822	0.410446881211646	0.5341547118052281	0.3649942567670004	1.3424936499079536	1.346861716684645	0.6475720985275437	0.0229521262811294	0.20848938770107767	1.0001195643923602	1.603011604076564	0.7825936059266679	0.05239133523588103	0.3788932254285031	0.872051892463045	1.5362977942779592	0.5603719339527811	0.05182398842601888	-0.014623757414851252	0.2636801295775731	0.7988606671191181	0.13239094581557104	-0.4023105491971236	-0.26649025015305877	0.08654468484724198	0.46222793939237383	-0.3070657245512717	-0.48828658338290226	-0.18459771526937105	-0.06779251975586519	-0.529455123995133	-0.22260804418150662	-0.2447735065002314	-0.41730195178531154
-172	0.13674247230337905	0.4077573408322365	0.47327363371568243	0.6849538070551427	1.2091650932301106	1.1684477299753682	0.5476722107411315	0.10173869107309055	0.2428350442477403	1.114079114962184	1.4776816330795153	0.7104912978353933	0.11391181470005977	0.4028617133459701	1.1658322781692274	1.4822772703893845	0.4878008353315316	-0.03936108936862512	-0.02677677937542072	0.5083928691426094	0.8373221733887418	0.07382935266928117	-0.4754168975271047	-0.2911461286346624	0.1900061364145067	0.4997860776680626	-0.36214062480093856	-0.5756825194129354	-0.23501409530908937	-0.09432295686034146	-0.5319845066944354	-0.289602904780679	-0.27390658786283467	-0.426354049559851
-168	0.3967308690068195	0.47081819057803725	0.5743524417681307	1.0584266159037794	1.157561180053208	1.0723550292597268	0.549533365769544	0.25398206646691124	0.42565008890450856	1.30022716193941	1.4056946003709452	0.7100136262133694	0.2124136829973755	0.4880706059531039	1.484310861654697	1.4399858676793875	0.5287320600511882	-0.12269291250723152	0.03343645847342522	0.7838792185065825	0.8762337543299282	0.11676558822715262	-0.5528808818209678	-0.22887311818035252	0.35489657431645094	0.5226367698825564	-0.30347743553788553	-0.6069353207523341	-0.16080282587937414	-0.028519364001868094	-0.42159473789584173	-0.24003072022394437	-0.20131426998809873	-0.3389343610789349
-164	0.6092275961753186	0.5430107699035962	0.7641702871102674	1.3058143821172592	1.1839545935302722	1.0819159718854292	0.6637624485423615	0.4217666972955846	0.6962776166502711	1.5216788015093876	1.4315217697240727	0.828961370282562	0.29977098031653054	0.6125218256744478	1.772764797503264	1.470357891185164	0.7473798971380106	-0.17310027734445033	0.1764422948674075	1.057631370735194	0.979605791479675	0.34720498235779723	-0.5958184584833434	-0.07795699666129746	0.564807771210411	0.6099621042110314	-0.05598142356447676	-0.5332524166948963	0.04813924047117823	0.1856736685118175	-0.13255299594314499	-0.05894112572093894	0.006128177496964944	-0.12136972664946155
