time	FP1	FPZ	FP2	F7	F3	FZ	F4	F8	FT7	FC3	FCZ	FC4	FT8	T7	C3	CZ	C4	T8	TP7	CP3	CPZ	CP4	TP8	P7	P3	PZ	P4	P8	PO3	POZ	PO4	O1	OZ	O2
-200	-1.1746910780812483	-0.9474900937000416	-0.23629759192411973	-1.052748081410365	-0.8701230265583385	-1.227524873495341	-1.168773648172177	-0.9987599824484662	-0.6546618921917421	-0.19695469687326636	-1.2488627402246102	-1.115715500875716	-0.9592967009166317	-1.2988826003659615	-0.3330839267904221	-0.7010025364343319	-0.9149838662888258	-0.3607631018590124	-0.6274215563192026	0.008987682848828801	-0.15160448810924748	-0.8317702391605106	-0.583801983313029	-0.4744330334606037	-0.20645683951704616	-0.2812758677056792	-0.4943009006418112	-0.3949786414664589	-0.742303131136729	-0.5024638163278363	-0.21744990293915095	-1.5976752002432963	-1.5668544729727836	-1.0813630792018885
-196	-1.219246265194099	-0.6145796760301225	0.22051325384732554	-0.9255707240578119	-0.45702674869543786	-0.9142759419246158	-0.8947207905114329	-1.0453498337102327	-0.3721324196003119	0.00934264806534412	-0.9842545365279051	-0.8351525047197508	-0.4811145949137662	-1.3854901755638631	-0.23876941143787564	-0.5236423002373786	-0.6801205856317986	-0.3411435774296346	-0.35785421638738324	0.07604876886479234	-0.06996396166303388	-0.7032966596012997	-0.5464335666211814	-0.14298117124697843	-0.0659614799741493	-0.2556051903470143	-0.39740657706060967	-0.38038411640450587	-0.4414021063627549	-0.4385567594422959	-0.22117692176290155	-1.1742441624558506	-1.3486793007178368	-1.192185756534393
-192	-0.9225395894600571	-0.33991947684297297	0.3329580417809743	-0.6065649970952796	-0.14922989867203595	-0.5519413338077456	-0.5124657737191183	-0.8386179783628872	-0.1038601097822578	0.16788870053818844	-0.5905611500134931	-0.4136550714062592	0.17015291707471578	-0.8800073839857755	-0.04175847013182509	-0.1691903020640236	-0.2527347498711682	-0.20019878396510482	0.04568694892911756	0.32269829430168967	0.2537908547669545	-0.26866057447314073	-0.16089031059652234	0.2460238033282057	0.333670138470308	0.16235128004092333	0.05331372456203198	-0.04450465355007971	0.28254225778770226	0.08199263343375464	0.18026097073343003	-0.1479415293773075	-0.521002350922297	-0.6489888413256331
-188	-0.5536954984990564	-0.27240413358577475	-0.00788870731239599	-0.28697451876665464	-0.15767410357720718	-0.3721141805790567	-0.27465072204865426	-0.5652157053982239	-0.06393749250720204	0.07987918684580597	-0.33151087081180397	-0.12230789630527696	0.6260592921663005	-0.0006491442310998315	0.04384207714455842	0.09229125804249586	0.08055369535612311	0.06511101855289946	0.34249198350266147	0.48562690493044985	0.5257220851022752	0.15554937681026323	0.2810223095474449	0.46811556697913254	0.6754484159582309	0.6226463898197231	0.518061636570438	0.34540784271771174	0.9562454795536383	0.6440187676382301	0.6481043680040441	0.8829495288491054	0.40942913190467584	0.10079064194742857
-184	-0.3606378128960109	-0.4375321257988715	-0.6680996997177819	-0.10766608985897522	-0.5106554018479261	-0.4746708857949794	-0.3179847590047523	-0.3800091137828483	-0.3286206117916201	-0.2969461373938225	-0.3580660512943802	-0.12580250171847387	0.6291112287850295	0.8665993787820481	-0.10688623758986414	0.07944110015839352	0.11980845003873741	0.3935258974630161	0.36163383631001533	0.37260055447919593	0.514731644284534	0.3001761428883683	0.5041213022855656	0.40093633431297415	0.7076513153329506	0.8023043254623219	0.679545758439036	0.5299512730569906	1.192318436473328	0.8622873403713041	0.8243718722510891	1.4005365336343953	0.9570184921897786	0.5341080413684868
-180	-0.43818205484386147	-0.7377251964063133	-1.3438272442267913	-0.1102652993994557	-1.0374141905341623	-0.7804561237657742	-0.597672460954401	-0.33962982807241826	-0.794774589916147	-0.817500529609441	-0.6321690662635762	-0.4013630439638438	0.16531945723279312	1.324776526921069	-0.46072271349933885	-0.20775699563024916	-0.14845229647825947	0.6566571576705608	0.07900662700256143	-0.035167697728297274	0.17272782282135046	0.07742261867049348	0.3859429647715136	0.07112386059685392	0.3739319136238601	0.5715002999181844	0.403232931072694	0.38955265185232	0.8841082431406134	0.5810011610621048	0.5203815089438839	1.2212945192019893	0.9007896162178513	0.3333529821562589
-176	-0.6890382153280642	-1.0126746867361498	-1.720435376591987	-0.24391558704782285	-1.4608005248381393	-1.0837645503338258	-0.9240664816414131	-0.398093550392234	-1.2369967667819737	-1.2282152144893868	-0.9601601934033127	-0.7646498660809192	-0.5339346514572729	1.1418623895426117	-0.8519479610868006	-0.6022802576117737	-0.559244512099701	0.7134169322121621	-0.3836867501585271	-0.5835914597082138	-0.35414329081768137	-0.39059144159884285	0.0018914173076604362	-0.37673482203734615	-0.173310279408625	0.040635604308768565	-0.20754615910104973	-0.011729227349350972	0.22980065585768295	-0.06778839213422491	-0.19520743141957078	0.5458085523176446	0.3594850590689652	-0.46401831390529436
-172	-0.8900443293034522	-1.1217293710997904	-1.62927603310266	-0.4123478819449904	-1.5446361264331154	-1.1701414555570293	-1.074910041956218	-0.45573171858167255	-1.4281432592574441	-1.304472323938885	-1.1098037930125288	-0.980364081768593	-1.118527648009119	0.3645797958706012	-1.0811378928544957	-0.8741516448838911	-0.8702186920129615	0.49303263301348255	-0.8261396864060191	-1.0394781801682333	-0.818516729195651	-0.8522534348905032	-0.4350833881837466	-0.7598580102809448	-0.6729980690177011	-0.5228632675321311	-0.8787367321716618	-0.4820947932946227	-0.41002184049082585	-0.7612327318045735	-1.0415965292382026	-0.19948720881641158	-0.3179607383329685	-1.5040593109303986
-168	-0.8289394357733401	-1.011551377603549	-1.1282671661501176	-0.5308052288005317	-1.2202590673155653	-0.9381126737751394	-0.9228069758958444	-0.43060061226847457	-1.262109872492495	-0.9816554759990362	-0.9469623541765327	-0.8964508749263154	-1.3067398038297053	-0.6964485031664107	-1.03354680277232	-0.8655890204510114	-0.8981655813428846	0.056233227110984954	-1.0684368583406643	-1.2246715991571469	-1.0148835156566596	-1.068650481387	-0.7016579491066273	-0.9440295076377643	-0.9087396241132762	-0.8561227300009735	-1.3151407208617178	-0.8183842876752944	-0.7315334063180338	-1.1772050827822373	-1.6771700339888194	-0.627088425960394	-0.7707218508335029	-2.316882842890057
-164	-0.4334449161076526	-0.7357242684862553	-0.46233948948478937	-0.5634002075275939	-0.6216353758375955	-0.45607724670656313	-0.5045040833133468	-0.3070780329103867	-0.8124884942522221	-0.39785027403519746	-0.5121162520830378	-0.5242092596170506	-1.0283751461767956	-1.6029472310603692	-0.745891211533859	-0.5775716886243217	-0.6127638801362695	-0.4109166552182572	-1.0313041184136635	-1.1116824122018167	-0.8883006550295953	-0.9353433227765772	-0.6816850287392684	-0.8959953762320918	-0.8250425437124085	-0.8433702566788308	-1.3458870615357388	-0.9093354321409468	-0.6515173895599107	-1.1657744616639412	-1.8677753162910955	-0.5992688521513898	-0.8189736584013455	-2.5574886734288262
