time	FP1	FPZ	FP2	F7	F3	FZ	F4	F8	FT7	FC3	FCZ	FC4	FT8	T7	C3	CZ	C4	T8	TP7	CP3	CPZ	CP4	TP8	P7	P3	PZ	P4	P8	PO3	POZ	PO4	O1	OZ	O2
-200	-0.2788778536431301	-0.24800565776198372	-0.47684761761435857	0.5142700659165588	0.15080545804572834	-0.07114072126070219	-0.12224323271643951	0.6095931514608032	0.21339793449406655	0.24502587256557323	-0.0748302189606614	0.4001457681089918	1.1564642161735312	0.7163087707554285	0.5568001852282783	-0.40253031152185564	-0.05891312643912639	0.22011490110613616	1.09584545812498	0.6585643870892685	-0.3472454837138198	-0.1402101066148832	1.6157606799339632	1.0212142441715597	1.1317516536748893	-0.043798424192951255	0.4683282065488319	1.313475367090898	1.3998391592922839	0.6517739875550209	0.8935651160568007	1.5075710973824086	0.5454280362663592	0.6874496323395213
-196	-0.9294202900309113	-1.0140565608171337	-0.9485623812568436	0.0795242337364841	-0.21222463196578648	-0.4281376291432843	-0.40958860413136977	0.02916237890808155	0.06438911689952494	-0.06110300108264534	-0.3741780510038386	0.25955593520436443	0.9716491674686967	0.41636466874858497	0.49346515411720315	-0.5977958425687745	-0.1618400659051367	0.46974098563805367	1.0105178330657532	0.7286243420324707	-0.5013999330259264	-0.24177795587531764	1.5743403395005144	0.9820601915360393	1.1174985142150256	-0.05886579290071364	0.43220585475519013	1.355226632511304	1.4468232356735995	0.7391940336638048	0.9287828779612926	1.556506391410165	0.5778645262433638	0.7873868922381134
-192	-1.394158479031663	-1.6509156185430205	-1.2925773826389606	-0.23960593282286385	-0.5457705841590185	-0.8563507177666637	-0.8486082532438226	-0.46797394634350375	0.03769689043779493	-0.41730746521493933	-0.8056693056746208	-0.0884089318665945	0.6861156207881713	0.35472738653268315	0.4269276250550765	-0.9166236496671015	-0.431515752179723	0.5804072007784176	1.136485812178867	0.7874677757408695	-0.6981940847888957	-0.44044005759618665	1.382322427120628	0.9941590403252253	1.042634246101122	-0.15576393862975174	0.2394179397737169	1.173037526030064	1.3683016265655121	0.6898330432641373	0.7718701343122015	1.4753080569212624	0.47691604374638796	0.6904090625497924
-188	-1.4986954889606035	-1.915654535225388	-1.4170283043370813	-0.288022517430772	-0.7131648641700433	-1.2008311718186566	-1.2878814903168323	-0.719118772121625	0.14418497645214529	-0.6465974433786373	-1.1915123432594208	-0.5148990737312853	0.38951524993781794	0.5627410397626871	0.4087688912561658	-1.2054109542930558	-0.7280104141928342	0.43522542605188774	1.5400446614483698	0.856764791232873	-0.8273769596191428	-0.6537650211040712	1.0670136186363108	1.1309825153406496	0.9866161321525884	-0.26073336535428476	-0.030658485290488938	0.839528856542045	1.2419453827973117	0.5766277894720417	0.5084910379923065	1.3376475538813706	0.312742619916959	0.4548077273806973
-184	-1.2024258344809513	-1.692485805053056	-1.3009270396765955	-0.02389844687209726	-0.6468630416750859	-1.3486958708090426	-1.5599988659573165	-0.6390443428117696	0.35472223073092307	-0.6414622052209787	-1.3739876712441494	-0.8326927998500149	0.1757787014576373	0.9694446896872446	0.47415763020011437	-1.314152595063126	-0.8851169921462454	0.10411840650973982	2.1529002135280724	0.9541500186672052	-0.792266128447108	-0.7790338377357349	0.740490017451884	1.4058747256070017	1.0251843903407354	-0.2945091418936887	-0.26710492305075306	0.5008476959934768	1.1470175952562196	0.47989591834976536	0.23642264246854278	1.2177791564713016	0.15195426306506757	0.17191782550322032
-180	-0.6275636537919884	-1.0653870078844971	-1.0046019528774421	0.4527775633824508	-0.375266402012367	-1.2735916343958793	-1.566965814448943	-0.27015396884421766	0.614775060055203	-0.4068828512886223	-1.2853432861301253	-0.8990676976392825	0.0966156420652578	1.4362288677193906	0.6277877076511335	-1.1707973450664817	-0.8095141628807948	-0.2234631622156178	2.77647947564082	1.0814183923121004	-0.5618752226948658	-0.7513238172635511	0.5305191265063322	1.7540711120188448	1.1869233816697493	-0.21155846065513625	-0.3840787997085474	0.28802063988446636	1.129049536715464	0.44645473248296336	0.02104291687063311	1.1541149587102852	0.025963444197191602	-0.08058441409984668
-176	-0.00555254564149994	-0.2889355413771363	-0.6416643841755464	0.9451591944673401	-0.005960949681550486	-1.031042930860917	-1.3235241141282104	0.2284539038135444	0.8630008079674641	-0.04158817966213175	-0.9666497682961382	-0.6896322948210406	0.14220836722709426	1.8135011150349973	0.8435415604274827	-0.8118021467693664	-0.5327349291702629	-0.36208155659811525	3.164679996129824	1.2196083038055507	-0.1884120996009806	-0.5781657681172981	0.5052066432595406	2.055223936614037	1.429393883910964	-0.02163552673659049	-0.3592368355264248	0.24555875298968102	1.1811953753212963	0.4714265453834013	-0.12296379326530997	1.1346371145211809	-0.0745926124954448	-0.26856633952998876
-172	0.43236070762192563	0.33040743982818543	-0.3257737151504008	1.2542747227472621	0.3259071997520383	-0.7132815700642189	-0.9380472278753412	0.6517395360704277	1.0485075685731708	0.32445233978371135	-0.531226752847319	-0.30329230351168057	0.2561468475550431	1.9913033196718444	1.075300929215668	-0.35489785581631034	-0.18786649358524538	-0.23763094782437882	3.1418630997488326	1.3347452845252947	0.21907463614465889	-0.33134084856301144	0.6359551532901501	2.187417263230354	1.6523684221511077	0.2175703937282602	-0.23398658574156184	0.31867909350998785	1.2515985934128933	0.5111002909154063	-0.21815513019319166	1.112792131475443	-0.1783904875781336	-0.40045857328398327
-168	0.557211814904058	0.5748460874349142	-0.1247885149546956	1.2694183555978222	0.5169429169954732	-0.39590182800473167	-0.5472426400673197	0.8395010211730052	1.1415458888796535	0.595740018771017	-0.09887889747689058	0.10213945035180667	0.37055119778538015	1.9370255421370686	1.2732913461962592	0.06859171373215704	0.07642406205909247	0.07867145518467444	2.70084714207628	1.3921421731132917	0.5514274821664342	-0.09988048647458687	0.8183243850074464	2.0880942291946214	1.7461112693570568	0.4336250413437091	-0.07744039575575286	0.4010747064954709	1.2759853569240156	0.518937228799978	-0.29098170922246464	1.0430452797304555	-0.3000186972195916	-0.5007584082358286
-164	0.39109042188132026	0.41221114889022087	-0.04378375772508324	1.011385795900781	0.538695274423464	-0.10777745368687627	-0.24605043170319185	0.7434132676428679	1.1357278795178167	0.7468776684024011	0.25978550249313725	0.40029910105728933	0.4403393257467706	1.7050833659038185	1.4004415238308632	0.38093310498382355	0.1865075374901199	0.4267173398688398	2.0188324400475914	1.3720680440593598	0.7530226092400055	0.06285099669323757	0.9363590455256301	1.788221473947394	1.6488511520717923	0.5768864140250692	0.05881030470185814	0.4087855209520161	1.2148910730206466	0.47979912040689454	-0.3442511847864432	0.9125935412254333	-0.41939762128800084	-0.5793092832244269
